6
5
8
17
11
18
14
5
7
7
10
12
5
8
5
12
11
11
11
11
11
11
11
11
11
11
5
5
10
12
10
10
19
12
12
13
13
11
10
13
13
5
10
12
10
15
13
15
11
15
12
12
12
14
12
17
12
11
11
6
12
6
12
10
0
11
11
10
12
11
7
11
11
5
5
10
5
14
11
12
11
11
8
10
7
11
9
13
9
10
10
7
10
7
12
4
4
